Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,02/01/2018,CFADRES33519125,REDACTED UNDER DP ACT,51975.69,EDENMORE NURSING HOME,188548,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519099,REDACTED UNDER DP ACT,3904.32,ELM TREE HOUSE RESIDENTIAL HOME,169721,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518891,REDACTED UNDER DP ACT,14275.18,ELMWOOD RESIDENTIAL HOME,90030,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADDAY33441639,REDACTED UNDER DP ACT,1294.72,EMPOWERING LIVES LIMITED,248207,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441641,REDACTED UNDER DP ACT,2655.36,EMPOWERING LIVES LIMITED,248207,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441643,REDACTED UNDER DP ACT,2662,EMPOWERING LIVES LIMITED,248207,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADRES33519273,REDACTED UNDER DP ACT,13939.78,ENDEAVOUR,315812,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519067,REDACTED UNDER DP ACT,1100,EVERGREEN RESIDENTIAL HOME,154889,166531209,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519261,REDACTED UNDER DP ACT,2548,FARM LANE LODGE - ROYAL MENCAP S,307653,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519243,REDACTED UNDER DP ACT,5042.57,FARRINGTON CARE/LYME REGIS NRS H,298828,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518973,REDACTED UNDER DP ACT,6021.18,FERNBANK RESIDENTIAL HOME,92871,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519348,REDACTED UNDER DP ACT,1136,FEWCOTT HOUSE NURSING HOME,342276,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519330,REDACTED UNDER DP ACT,990,FIELD FARM HOUSE,338183,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519131,REDACTED UNDER DP ACT,22086.96,FIRS THE,190976,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519301,REDACTED UNDER DP ACT,1016,FLEETWOOD LODGE,326213,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519066,REDACTED UNDER DP ACT,944.58,FLORENCE LODGE_HEALTHCARE LTD,154625,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518901,REDACTED UNDER DP ACT,3440,FOURWAYS RESIDENTIAL HOME,90146,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADDAY33441713,REDACTED UNDER DP ACT,651.6,GARLAND SUPPORT & TRAINING,310522,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADRES33519244,REDACTED UNDER DP ACT,1053.3,GCH (ST KATHERINE'S) LTD,299229,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518984,REDACTED UNDER DP ACT,29369.1,GEORGIAN HOUSE(TORQUAY)LTD,100774,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518807,REDACTED UNDER DP ACT,4259.98,GITTISHAM CARE LTD,87428,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518863,REDACTED UNDER DP ACT,13271.84,GLENDALE COURT,89472,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519209,REDACTED UNDER DP ACT,2750,GLYNDERWEN HOUSE,258539,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519233,REDACTED UNDER DP ACT,12789.28,GOLDEN SANDS,291595,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518995,REDACTED UNDER DP ACT,1527.32,GOLP S C,102921,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519306,REDACTED UNDER DP ACT,1144,GOSBERTON HOUSE,328198,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519321,REDACTED UNDER DP ACT,985.98,GRACE MANOR CARE LTD,333829,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519102,REDACTED UNDER DP ACT,2167.18,GRANARY THE,171058,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519212,REDACTED UNDER DP ACT,1510,GRANDCROSS LTD-YATTON HALL CARE,271707,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519226,REDACTED UNDER DP ACT,13112.58,GREEN LIGHT PBS LTD,285469,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518968,REDACTED UNDER DP ACT,1558.8,GREENACRE FARM COMMUNITIES LTD,90975,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519341,REDACTED UNDER DP ACT,1045.92,H C 1 LTD,341149,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519006,REDACTED UNDER DP ACT,2341.38,H F TRUST LTD,106688,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADDAY33441517,REDACTED UNDER DP ACT,1345.28,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441514,REDACTED UNDER DP ACT,942.48,H F TRUST LTD,106688,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADDAY33441511,REDACTED UNDER DP ACT,1534.68,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441496,REDACTED UNDER DP ACT,618.9,H F TRUST LTD,106688,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADDAY33441497,REDACTED UNDER DP ACT,1447.44,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441499,REDACTED UNDER DP ACT,1254,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441500,REDACTED UNDER DP ACT,770.16,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441501,REDACTED UNDER DP ACT,1655.64,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441502,REDACTED UNDER DP ACT,2199.96,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441504,REDACTED UNDER DP ACT,1534.68,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441506,REDACTED UNDER DP ACT,1374.96,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441507,REDACTED UNDER DP ACT,1867.32,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441510,REDACTED UNDER DP ACT,1012.08,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441508,REDACTED UNDER DP ACT,1072.56,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441512,REDACTED UNDER DP ACT,2342.64,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441513,REDACTED UNDER DP ACT,775.84,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441516,REDACTED UNDER DP ACT,883.44,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441505,REDACTED UNDER DP ACT,1374.96,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441518,REDACTED UNDER DP ACT,1406.36,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441519,REDACTED UNDER DP ACT,596.8,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441520,REDACTED UNDER DP ACT,1442.08,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441521,REDACTED UNDER DP ACT,983,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441523,REDACTED UNDER DP ACT,1602.72,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441509,REDACTED UNDER DP ACT,1072.56,H F TRUST LTD,106688,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADRES33519353,REDACTED UNDER DP ACT,2885.9,HANDFORD HOUSE/HEALTHCARE HOMES,342756,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518922,REDACTED UNDER DP ACT,1524,HARBOUR RISE REST HOME,90396,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519219,REDACTED UNDER DP ACT,16126.28,HART CARE NURSING & RESIDENTIAL,279884,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519197,REDACTED UNDER DP ACT,16250.93,HATCHMOOR NURSING HOME,247652,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518930,REDACTED UNDER DP ACT,4470.4,HATT HOUSE - M J OATEN T/A,90459,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518975,REDACTED UNDER DP ACT,13450.4,HAVENCARE (PLYMOUTH) LTD,94000,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518993,REDACTED UNDER DP ACT,9258.76,HAVENCARE RESIDENTIAL HOME,102915,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519045,REDACTED UNDER DP ACT,2194.84,HEALTH CARE TRUST LTD,134214,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518913,REDACTED UNDER DP ACT,16740.26,HEANTON NURSING HOME,90262,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518912,REDACTED UNDER DP ACT,26405.42,HEANTON NURSING HOME,90262,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519135,REDACTED UNDER DP ACT,20086.26,HEATHERSIDE HOUSE,195163,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518850,REDACTED UNDER DP ACT,10230.34,HEMBURY FORT HOUSE,89213,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518969,REDACTED UNDER DP ACT,4168,HERONS LEA RESIDENTIAL HOME,91007,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518803,REDACTED UNDER DP ACT,1651.78,HIGHBRAY RESIDENTIAL HOME,87171,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519040,REDACTED UNDER DP ACT,1020,HIGHER PARK LODGE,132226,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519311,REDACTED UNDER DP ACT,901.44,HIGHFIELD / ADIEMUS CARE LTD,330439,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519279,REDACTED UNDER DP ACT,1300,HIGHFIELD HOUSE,319111,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519271,REDACTED UNDER DP ACT,16263.2,HIGHLANDS BORDERS CARE HOME,315219,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519194,REDACTED UNDER DP ACT,18522.81,HIGHLANDS CARE HOME,244492,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518949,REDACTED UNDER DP ACT,5893.6,HILL HOUSE HOME (BRIXHAM),90696,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519029,REDACTED UNDER DP ACT,6776.92,HILLBROW RESIDENTIAL CARE HME LT,120028,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519332,REDACTED UNDER DP ACT,1300,HOLLIES THE/EVERGREEN HEALTHCARE,339206,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519307,REDACTED UNDER DP ACT,975.04,HOLLYMEAD HOUSE,328681,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519027,REDACTED UNDER DP ACT,2236,HOLWELL VILLA,119407,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518932,REDACTED UNDER DP ACT,3199.94,HOMESTEAD THE,90483,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519108,REDACTED UNDER DP ACT,4406.1,HONEYBOURNE HOUSE,174783,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519377,REDACTED UNDER DP ACT,2700,HUTCHINGS & HILL CARE LTD,348476,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519315,REDACTED UNDER DP ACT,2812.36,HYNE TOWN HOUSE,331804,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519065,REDACTED UNDER DP ACT,4811.72,ILSHAM VALLEY NURSING HOME,154502,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518892,REDACTED UNDER DP ACT,19669.4,J G T CARE HOMES,90042,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519363,REDACTED UNDER DP ACT,26579.7,JACK SIMPSON HOUSE,345854,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518793,REDACTED UNDER DP ACT,1000,JAH-JIREH NURSING HOME,86686,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518985,REDACTED UNDER DP ACT,16210.79,KAHALA COURT,100778,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519042,REDACTED UNDER DP ACT,7441.74,KENT FARM RESIDENTIAL HOME,133861,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519109,REDACTED UNDER DP ACT,11997.64,KENWYN RESIDENTIAL HOME,174853,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519092,REDACTED UNDER DP ACT,2800,KEYCHANGE CHARITY WALMER HOUSE C,161169,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519142,REDACTED UNDER DP ACT,2152,KINGSHURST COURT,201348,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519088,REDACTED UNDER DP ACT,28707.6,KNAPPE CROSS CARE HOME,160613,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518994,REDACTED UNDER DP ACT,2900.76,KNIGHT SC & N-BUSINESS ACCOUNT,102916,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519164,REDACTED UNDER DP ACT,1589.9,KNOLL NURSING HOME,219284,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519169,REDACTED UNDER DP ACT,16496,KOPPERS LTD THE,223883,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519053,REDACTED UNDER DP ACT,16901.46,LAKENHAM RESIDENTIAL HOME,143978,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519069,REDACTED UNDER DP ACT,18027.38,LAKEVIEW RESIDENTIAL HOME,156132,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519052,REDACTED UNDER DP ACT,8676,LANDSCORE HOUSE,143547,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519199,REDACTED UNDER DP ACT,27047.34,LANGFORD PARK CARE HOME,247920,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519247,REDACTED UNDER DP ACT,1230,LAUDCARE LTD RE WESTBURY COURT,301098,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519253,REDACTED UNDER DP ACT,1038,LAVENDER COURT,302925,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518947,REDACTED UNDER DP ACT,8971.1,LAWNS THE,90648,918307815,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519021,REDACTED UNDER DP ACT,12117.04,LAWRENCE HOUSE,117551,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519168,REDACTED UNDER DP ACT,12421.4,LE CHALET,221825,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518958,REDACTED UNDER DP ACT,7447.88,LEET/A HARDWICK VIEW A/C A,90849,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518970,REDACTED UNDER DP ACT,1712.24,LEONARD CHESHIRE FNDT N W REGION,91676,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33518817,REDACTED UNDER DP ACT,20708.28,LEONARD CHESHIRE FOUND S W REGIO,88647,899322375,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADRES33519305,REDACTED UNDER DP ACT,16107.43,LIBATIS LTD/BARTON HOUSE & LODGE,328066,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADDAY33441487,REDACTED UNDER DP ACT,2255.68,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441492,REDACTED UNDER DP ACT,1099.44,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441486,REDACTED UNDER DP ACT,555.12,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441484,REDACTED UNDER DP ACT,3053.52,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441482,REDACTED UNDER DP ACT,1526.76,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441494,REDACTED UNDER DP ACT,1260,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441483,REDACTED UNDER DP ACT,1961.8,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDAY33441485,REDACTED UNDER DP ACT,2137.32,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/01/2018,CFADDOM33471401,REDACTED UNDER DP ACT,798.08,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2018,CFADDOM33471399,REDACTED UNDER DP ACT,1457,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Care Spot - Private (3rd),5701,B
